ContestName,PartyCode,AreaNum,CandidateName,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
"Insurance Commissioner","REP","","Jon  Godfread ",1,3953,99.47%,14/14,"Mercer",
"Insurance Commissioner","NON","","write-in ",1,21,0.53%,14/14,"Mercer",
"Insurance Commissioner","REP","","Jon  Godfread ",1,13872,99.01%,17/17,"Morton",
"Insurance Commissioner","NON","","write-in ",1,138,0.99%,17/17,"Morton",
"Insurance Commissioner","REP","","Jon  Godfread ",1,3412,98.10%,6/6,"Mountrail",
"Insurance Commissioner","NON","","write-in ",1,66,1.90%,6/6,"Mountrail",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1452,98.64%,2/2,"Nelson",
"Insurance Commissioner","NON","","write-in ",1,20,1.36%,2/2,"Nelson",
"Insurance Commissioner","REP","","Jon  Godfread ",1,965,99.79%,1/1,"Oliver",
"Insurance Commissioner","NON","","write-in ",1,2,0.21%,1/1,"Oliver",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2666,99.14%,6/6,"Pembina",
"Insurance Commissioner","NON","","write-in ",1,23,0.86%,6/6,"Pembina",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1743,99.43%,9/9,"Pierce",
"Insurance Commissioner","NON","","write-in ",1,10,0.57%,9/9,"Pierce",
"Insurance Commissioner","REP","","Jon  Godfread ",1,4359,98.89%,5/5,"Ramsey",
"Insurance Commissioner","NON","","write-in ",1,49,1.11%,5/5,"Ramsey",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2187,98.34%,1/1,"Ransom",
"Insurance Commissioner","NON","","write-in ",1,37,1.66%,1/1,"Ransom",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1104,99.37%,5/5,"Renville",
"Insurance Commissioner","NON","","write-in ",1,7,0.63%,5/5,"Renville",
"Insurance Commissioner","REP","","Jon  Godfread ",1,6902,99.00%,13/13,"Richland",
"Insurance Commissioner","NON","","write-in ",1,70,1.00%,13/13,"Richland",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2795,96.35%,5/5,"Rolette",
"Insurance Commissioner","NON","","write-in ",1,106,3.65%,5/5,"Rolette",
"Insurance Commissioner","REP","","Jon  Godfread ",1,1629,98.61%,2/2,"Sargent",
"Insurance Commissioner","NON","","write-in ",1,23,1.39%,2/2,"Sargent",
"Insurance Commissioner","REP","","Jon  Godfread ",1,668,98.82%,1/1,"Sheridan",
"Insurance Commissioner","NON","","write-in ",1,8,1.18%,1/1,"Sheridan",
"Insurance Commissioner","REP","","Jon  Godfread ",1,631,90.92%,3/3,"Sioux",
"Insurance Commissioner","NON","","write-in ",1,63,9.08%,3/3,"Sioux",
"Insurance Commissioner","REP","","Jon  Godfread ",1,357,99.44%,3/3,"Slope",
"Insurance Commissioner","NON","","write-in ",1,2,0.56%,3/3,"Slope",
"Insurance Commissioner","REP","","Jon  Godfread ",1,12955,98.97%,8/8,"Stark",
"Insurance Commissioner","NON","","write-in ",1,135,1.03%,8/8,"Stark",
"Insurance Commissioner","REP","","Jon  Godfread ",1,831,98.93%,5/5,"Steele",
"Insurance Commissioner","NON","","write-in ",1,9,1.07%,5/5,"Steele",
"Insurance Commissioner","REP","","Jon  Godfread ",1,7623,99.40%,9/9,"Stutsman",
"Insurance Commissioner","NON","","write-in ",1,46,0.60%,9/9,"Stutsman",
"Insurance Commissioner","REP","","Jon  Godfread ",1,932,99.79%,3/3,"Towner",
"Insurance Commissioner","NON","","write-in ",1,2,0.21%,3/3,"Towner",
"Insurance Commissioner","REP","","Jon  Godfread ",1,3392,99.07%,12/12,"Traill",
"Insurance Commissioner","NON","","write-in ",1,32,0.93%,12/12,"Traill",
"Insurance Commissioner","REP","","Jon  Godfread ",1,3825,98.97%,2/2,"Walsh",
"Insurance Commissioner","NON","","write-in ",1,40,1.03%,2/2,"Walsh",
"Insurance Commissioner","REP","","Jon  Godfread ",1,23846,98.15%,16/16,"Ward",
"Insurance Commissioner","NON","","write-in ",1,449,1.85%,16/16,"Ward",
"Insurance Commissioner","REP","","Jon  Godfread ",1,2001,99.26%,1/1,"Wells",
"Insurance Commissioner","NON","","write-in ",1,15,0.74%,1/1,"Wells",
"Insurance Commissioner","REP","","Jon  Godfread ",1,12893,99.15%,24/24,"Williams",
"Insurance Commissioner","NON","","write-in ",1,111,0.85%,24/24,"Williams",
"Public Service Commissioner","REP","","Randy  Christmann ",1,981,84.79%,1/1,"Adams",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,174,15.04%,1/1,"Adams",
"Public Service Commissioner","NON","","write-in ",1,2,0.17%,1/1,"Adams",
"Public Service Commissioner","REP","","Randy  Christmann ",1,3481,68.73%,15/15,"Barnes",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,1577,31.14%,15/15,"Barnes",
"Public Service Commissioner","NON","","write-in ",1,7,0.14%,15/15,"Barnes",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1120,59.48%,8/8,"Benson",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,761,40.41%,8/8,"Benson",
"Public Service Commissioner","NON","","write-in ",1,2,0.11%,8/8,"Benson",
"Public Service Commissioner","REP","","Randy  Christmann ",1,549,86.87%,3/3,"Billings",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,83,13.13%,3/3,"Billings",
"Public Service Commissioner","NON","","write-in ",1,0,0.00%,3/3,"Billings",
"Public Service Commissioner","REP","","Randy  Christmann ",1,2615,78.27%,5/5,"Bottineau",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,721,21.58%,5/5,"Bottineau",
"Public Service Commissioner","NON","","write-in ",1,5,0.15%,5/5,"Bottineau",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1371,86.94%,4/4,"Bowman",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,204,12.94%,4/4,"Bowman",
"Public Service Commissioner","NON","","write-in ",1,2,0.13%,4/4,"Bowman",
"Public Service Commissioner","REP","","Randy  Christmann ",1,892,87.71%,6/6,"Burke",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,124,12.19%,6/6,"Burke",
"Public Service Commissioner","NON","","write-in ",1,1,0.10%,6/6,"Burke",
"Public Service Commissioner","REP","","Randy  Christmann ",1,36360,73.63%,30/30,"Burleigh",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,12856,26.04%,30/30,"Burleigh",
"Public Service Commissioner","NON","","write-in ",1,163,0.33%,30/30,"Burleigh",
"Public Service Commissioner","REP","","Randy  Christmann ",1,49272,57.00%,34/34,"Cass",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,37008,42.81%,34/34,"Cass",
"Public Service Commissioner","NON","","write-in ",1,164,0.19%,34/34,"Cass",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1428,76.53%,3/3,"Cavalier",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,435,23.31%,3/3,"Cavalier",
"Public Service Commissioner","NON","","write-in ",1,3,0.16%,3/3,"Cavalier",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1771,75.49%,1/1,"Dickey",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,574,24.47%,1/1,"Dickey",
"Public Service Commissioner","NON","","write-in ",1,1,0.04%,1/1,"Dickey",
"Public Service Commissioner","REP","","Randy  Christmann ",1,896,79.01%,4/4,"Divide",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,237,20.90%,4/4,"Divide",
"Public Service Commissioner","NON","","write-in ",1,1,0.09%,4/4,"Divide",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1819,84.96%,10/10,"Dunn",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,318,14.85%,10/10,"Dunn",
"Public Service Commissioner","NON","","write-in ",1,4,0.19%,10/10,"Dunn",
"Public Service Commissioner","REP","","Randy  Christmann ",1,873,74.55%,3/3,"Eddy",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,298,25.45%,3/3,"Eddy",
"Public Service Commissioner","NON","","write-in ",1,0,0.00%,3/3,"Eddy",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1566,87.44%,5/5,"Emmons",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,219,12.23%,5/5,"Emmons",
"Public Service Commissioner","NON","","write-in ",1,6,0.34%,5/5,"Emmons",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1319,81.47%,1/1,"Foster",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,299,18.47%,1/1,"Foster",
"Public Service Commissioner","NON","","write-in ",1,1,0.06%,1/1,"Foster",
"Public Service Commissioner","REP","","Randy  Christmann ",1,822,87.26%,1/1,"Golden Valley",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,119,12.63%,1/1,"Golden Valley",
"Public Service Commissioner","NON","","write-in ",1,1,0.11%,1/1,"Golden Valley",
"Public Service Commissioner","REP","","Randy  Christmann ",1,17843,61.48%,20/20,"Grand Forks",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,11131,38.35%,20/20,"Grand Forks",
"Public Service Commissioner","NON","","write-in ",1,47,0.16%,20/20,"Grand Forks",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1080,85.44%,5/5,"Grant",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,182,14.40%,5/5,"Grant",
"Public Service Commissioner","NON","","write-in ",1,2,0.16%,5/5,"Grant",
"Public Service Commissioner","REP","","Randy  Christmann ",1,950,78.45%,5/5,"Griggs",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,260,21.47%,5/5,"Griggs",
"Public Service Commissioner","NON","","write-in ",1,1,0.08%,5/5,"Griggs",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1077,87.00%,2/2,"Hettinger",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,161,13.00%,2/2,"Hettinger",
"Public Service Commissioner","NON","","write-in ",1,0,0.00%,2/2,"Hettinger",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1137,84.85%,6/6,"Kidder",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,202,15.07%,6/6,"Kidder",
"Public Service Commissioner","NON","","write-in ",1,1,0.07%,6/6,"Kidder",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1593,78.32%,4/4,"LaMoure",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,440,21.63%,4/4,"LaMoure",
"Public Service Commissioner","NON","","write-in ",1,1,0.05%,4/4,"LaMoure",
"Public Service Commissioner","REP","","Randy  Christmann ",1,866,87.83%,5/5,"Logan",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,119,12.07%,5/5,"Logan",
"Public Service Commissioner","NON","","write-in ",1,1,0.10%,5/5,"Logan",
"Public Service Commissioner","REP","","Randy  Christmann ",1,2144,81.21%,8/8,"McHenry",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,490,18.56%,8/8,"McHenry",
"Public Service Commissioner","NON","","write-in ",1,6,0.23%,8/8,"McHenry",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1116,84.67%,6/6,"McIntosh",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,201,15.25%,6/6,"McIntosh",
"Public Service Commissioner","NON","","write-in ",1,1,0.08%,6/6,"McIntosh",
"Public Service Commissioner","REP","","Randy  Christmann ",1,4402,84.14%,11/11,"McKenzie",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,815,15.58%,11/11,"McKenzie",
"Public Service Commissioner","NON","","write-in ",1,15,0.29%,11/11,"McKenzie",
"Public Service Commissioner","REP","","Randy  Christmann ",1,4148,79.39%,6/6,"McLean",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,1071,20.50%,6/6,"McLean",
"Public Service Commissioner","NON","","write-in ",1,6,0.11%,6/6,"McLean",
"Public Service Commissioner","REP","","Randy  Christmann ",1,3786,85.93%,14/14,"Mercer",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,615,13.96%,14/14,"Mercer",
"Public Service Commissioner","NON","","write-in ",1,5,0.11%,14/14,"Mercer",
"Public Service Commissioner","REP","","Randy  Christmann ",1,12238,77.18%,17/17,"Morton",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,3575,22.55%,17/17,"Morton",
"Public Service Commissioner","NON","","write-in ",1,44,0.28%,17/17,"Morton",
"Public Service Commissioner","REP","","Randy  Christmann ",1,2766,70.60%,6/6,"Mountrail",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,1145,29.22%,6/6,"Mountrail",
"Public Service Commissioner","NON","","write-in ",1,7,0.18%,6/6,"Mountrail",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1126,67.87%,2/2,"Nelson",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,532,32.07%,2/2,"Nelson",
"Public Service Commissioner","NON","","write-in ",1,1,0.06%,2/2,"Nelson",
"Public Service Commissioner","REP","","Randy  Christmann ",1,887,85.12%,1/1,"Oliver",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,151,14.49%,1/1,"Oliver",
"Public Service Commissioner","NON","","write-in ",1,4,0.38%,1/1,"Oliver",
"Public Service Commissioner","REP","","Randy  Christmann ",1,2302,77.64%,6/6,"Pembina",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,660,22.26%,6/6,"Pembina",
"Public Service Commissioner","NON","","write-in ",1,3,0.10%,6/6,"Pembina",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1525,79.93%,9/9,"Pierce",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,379,19.86%,9/9,"Pierce",
"Public Service Commissioner","NON","","write-in ",1,4,0.21%,9/9,"Pierce",
"Public Service Commissioner","REP","","Randy  Christmann ",1,3528,70.93%,5/5,"Ramsey",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,1440,28.95%,5/5,"Ramsey",
"Public Service Commissioner","NON","","write-in ",1,6,0.12%,5/5,"Ramsey",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1618,64.33%,1/1,"Ransom",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,896,35.63%,1/1,"Ransom",
"Public Service Commissioner","NON","","write-in ",1,1,0.04%,1/1,"Ransom",
"Public Service Commissioner","REP","","Randy  Christmann ",1,977,83.86%,5/5,"Renville",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,181,15.54%,5/5,"Renville",
"Public Service Commissioner","NON","","write-in ",1,7,0.60%,5/5,"Renville",
"Public Service Commissioner","REP","","Randy  Christmann ",1,5416,69.79%,13/13,"Richland",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,2329,30.01%,13/13,"Richland",
"Public Service Commissioner","NON","","write-in ",1,15,0.19%,13/13,"Richland",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,2673,68.19%,5/5,"Rolette",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1245,31.76%,5/5,"Rolette",
"Public Service Commissioner","NON","","write-in ",1,2,0.05%,5/5,"Rolette",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1293,66.51%,2/2,"Sargent",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,649,33.38%,2/2,"Sargent",
"Public Service Commissioner","NON","","write-in ",1,2,0.10%,2/2,"Sargent",
"Public Service Commissioner","REP","","Randy  Christmann ",1,617,84.75%,1/1,"Sheridan",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,109,14.97%,1/1,"Sheridan",
"Public Service Commissioner","NON","","write-in ",1,2,0.27%,1/1,"Sheridan",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,637,69.31%,3/3,"Sioux",
"Public Service Commissioner","REP","","Randy  Christmann ",1,281,30.58%,3/3,"Sioux",
"Public Service Commissioner","NON","","write-in ",1,1,0.11%,3/3,"Sioux",
"Public Service Commissioner","REP","","Randy  Christmann ",1,349,91.60%,3/3,"Slope",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,32,8.40%,3/3,"Slope",
"Public Service Commissioner","NON","","write-in ",1,0,0.00%,3/3,"Slope",
"Public Service Commissioner","REP","","Randy  Christmann ",1,11789,82.99%,8/8,"Stark",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,2383,16.77%,8/8,"Stark",
"Public Service Commissioner","NON","","write-in ",1,34,0.24%,8/8,"Stark",
"Public Service Commissioner","REP","","Randy  Christmann ",1,634,65.56%,5/5,"Steele",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,331,34.23%,5/5,"Steele",
"Public Service Commissioner","NON","","write-in ",1,2,0.21%,5/5,"Steele",
"Public Service Commissioner","REP","","Randy  Christmann ",1,6676,73.46%,9/9,"Stutsman",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,2404,26.45%,9/9,"Stutsman",
"Public Service Commissioner","NON","","write-in ",1,8,0.09%,9/9,"Stutsman",
"Public Service Commissioner","REP","","Randy  Christmann ",1,795,74.37%,3/3,"Towner",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,274,25.63%,3/3,"Towner",
"Public Service Commissioner","NON","","write-in ",1,0,0.00%,3/3,"Towner",
"Public Service Commissioner","REP","","Randy  Christmann ",1,2639,68.00%,12/12,"Traill",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,1236,31.85%,12/12,"Traill",
"Public Service Commissioner","NON","","write-in ",1,6,0.15%,12/12,"Traill",
"Public Service Commissioner","REP","","Randy  Christmann ",1,3153,73.67%,2/2,"Walsh",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,1121,26.19%,2/2,"Walsh",
"Public Service Commissioner","NON","","write-in ",1,6,0.14%,2/2,"Walsh",
"Public Service Commissioner","REP","","Randy  Christmann ",1,20220,74.69%,16/16,"Ward",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,6791,25.08%,16/16,"Ward",
"Public Service Commissioner","NON","","write-in ",1,61,0.23%,16/16,"Ward",
"Public Service Commissioner","REP","","Randy  Christmann ",1,1783,82.47%,1/1,"Wells",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,378,17.48%,1/1,"Wells",
"Public Service Commissioner","NON","","write-in ",1,1,0.05%,1/1,"Wells",
"Public Service Commissioner","REP","","Randy  Christmann ",1,11828,84.49%,24/24,"Williams",
"Public Service Commissioner","DEM","","Tracey L Wilkie",1,2133,15.24%,24/24,"Williams",
"Public Service Commissioner","NON","","write-in ",1,39,0.28%,24/24,"Williams",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,733,66.94%,1/1,"Adams",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,358,32.69%,1/1,"Adams",
"Superintendent of Public Instruction","NON","","write-in ",1,4,0.37%,1/1,"Adams",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2872,59.83%,15/15,"Barnes",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1902,39.63%,15/15,"Barnes",
"Superintendent of Public Instruction","NON","","write-in ",1,26,0.54%,15/15,"Barnes",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,938,52.46%,8/8,"Benson",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,836,46.76%,8/8,"Benson",
"Superintendent of Public Instruction","NON","","write-in ",1,14,0.78%,8/8,"Benson",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,378,63.42%,3/3,"Billings",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,214,35.91%,3/3,"Billings",
"Superintendent of Public Instruction","NON","","write-in ",1,4,0.67%,3/3,"Billings",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1935,60.96%,5/5,"Bottineau",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1222,38.50%,5/5,"Bottineau",
"Superintendent of Public Instruction","NON","","write-in ",1,17,0.54%,5/5,"Bottineau",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1015,67.44%,4/4,"Bowman",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,484,32.16%,4/4,"Bowman",
"Superintendent of Public Instruction","NON","","write-in ",1,6,0.40%,4/4,"Bowman",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,646,66.74%,6/6,"Burke",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,318,32.85%,6/6,"Burke",
"Superintendent of Public Instruction","NON","","write-in ",1,4,0.41%,6/6,"Burke",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,25055,52.79%,30/30,"Burleigh",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,22064,46.49%,30/30,"Burleigh",
"Superintendent of Public Instruction","NON","","write-in ",1,339,0.71%,30/30,"Burleigh",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,46932,58.24%,34/34,"Cass",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,33002,40.95%,34/34,"Cass",
"Superintendent of Public Instruction","NON","","write-in ",1,649,0.81%,34/34,"Cass",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1032,57.75%,3/3,"Cavalier",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,745,41.69%,3/3,"Cavalier",
"Superintendent of Public Instruction","NON","","write-in ",1,10,0.56%,3/3,"Cavalier",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1194,52.86%,1/1,"Dickey",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1057,46.79%,1/1,"Dickey",
"Superintendent of Public Instruction","NON","","write-in ",1,8,0.35%,1/1,"Dickey",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,661,61.26%,4/4,"Divide",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,406,37.63%,4/4,"Divide",
"Superintendent of Public Instruction","NON","","write-in ",1,12,1.11%,4/4,"Divide",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1209,60.60%,10/10,"Dunn",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,773,38.75%,10/10,"Dunn",
"Superintendent of Public Instruction","NON","","write-in ",1,13,0.65%,10/10,"Dunn",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,678,59.53%,3/3,"Eddy",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,458,40.21%,3/3,"Eddy",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.26%,3/3,"Eddy",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1050,59.56%,5/5,"Emmons",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,702,39.82%,5/5,"Emmons",
"Superintendent of Public Instruction","NON","","write-in ",1,11,0.62%,5/5,"Emmons",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1035,65.67%,1/1,"Foster",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,538,34.14%,1/1,"Foster",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.19%,1/1,"Foster",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,505,57.00%,1/1,"Golden Valley",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,376,42.44%,1/1,"Golden Valley",
"Superintendent of Public Instruction","NON","","write-in ",1,5,0.56%,1/1,"Golden Valley",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,14143,54.86%,20/20,"Grand Forks",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,11443,44.39%,20/20,"Grand Forks",
"Superintendent of Public Instruction","NON","","write-in ",1,193,0.75%,20/20,"Grand Forks",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,767,61.16%,5/5,"Grant",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,478,38.12%,5/5,"Grant",
"Superintendent of Public Instruction","NON","","write-in ",1,9,0.72%,5/5,"Grant",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,758,64.57%,5/5,"Griggs",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,408,34.75%,5/5,"Griggs",
"Superintendent of Public Instruction","NON","","write-in ",1,8,0.68%,5/5,"Griggs",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,731,61.84%,2/2,"Hettinger",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,448,37.90%,2/2,"Hettinger",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.25%,2/2,"Hettinger",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,758,58.94%,6/6,"Kidder",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,525,40.82%,6/6,"Kidder",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.23%,6/6,"Kidder",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1209,62.81%,4/4,"LaMoure",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,708,36.78%,4/4,"LaMoure",
"Superintendent of Public Instruction","NON","","write-in ",1,8,0.42%,4/4,"LaMoure",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,630,65.76%,5/5,"Logan",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,323,33.72%,5/5,"Logan",
"Superintendent of Public Instruction","NON","","write-in ",1,5,0.52%,5/5,"Logan",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1559,60.80%,8/8,"McHenry",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,989,38.57%,8/8,"McHenry",
"Superintendent of Public Instruction","NON","","write-in ",1,16,0.62%,8/8,"McHenry",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,773,59.55%,6/6,"McIntosh",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,520,40.06%,6/6,"McIntosh",
"Superintendent of Public Instruction","NON","","write-in ",1,5,0.39%,6/6,"McIntosh",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2699,58.27%,11/11,"McKenzie",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1886,40.72%,11/11,"McKenzie",
"Superintendent of Public Instruction","NON","","write-in ",1,47,1.01%,11/11,"McKenzie",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2764,55.32%,6/6,"McLean",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,2193,43.90%,6/6,"McLean",
"Superintendent of Public Instruction","NON","","write-in ",1,39,0.78%,6/6,"McLean",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,2573,63.19%,14/14,"Mercer",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1472,36.15%,14/14,"Mercer",
"Superintendent of Public Instruction","NON","","write-in ",1,27,0.66%,14/14,"Mercer",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,7970,53.40%,17/17,"Morton",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,6863,45.99%,17/17,"Morton",
"Superintendent of Public Instruction","NON","","write-in ",1,91,0.61%,17/17,"Morton",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,1975,54.18%,6/6,"Mountrail",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,1633,44.80%,6/6,"Mountrail",
"Superintendent of Public Instruction","NON","","write-in ",1,37,1.02%,6/6,"Mountrail",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,947,58.35%,2/2,"Nelson",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,673,41.47%,2/2,"Nelson",
"Superintendent of Public Instruction","NON","","write-in ",1,3,0.18%,2/2,"Nelson",
"Superintendent of Public Instruction","NON","","Kirsten  Baesler ",1,574,56.55%,1/1,"Oliver",
"Superintendent of Public Instruction","NON","","Jason  Heitkamp ",1,437,43.05%,1/1,"Oliver",
"Superintendent of Public Instruction","NON","","write-in ",1,4,0.39%,1/1,"Oliver",
